zip,city,state_id,lat,lng,population,sales_potential,sales_potential_norm,territory,sales_rep
93434,Guadalupe,CA,34.94086,-120.6113,8603.0,7681.490326539228,0.06866644067233442,5,Sales Rep 5
93436,Lompoc,CA,34.60888,-120.4002,55820.0,64741.70107207456,0.578994459527053,5,Sales Rep 5
93437,Lompoc,CA,34.76049,-120.51102,3477.0,3315.5159106858623,0.02961858149163257,5,Sales Rep 5
93440,Los Alamos,CA,34.74606,-120.25292,1185.0,1205.6440561680306,0.010748571909032764,5,Sales Rep 5
93441,Los Olivos,CA,34.73296,-120.09721,1134.0,1318.3757495335185,0.01175680761278625,5,Sales Rep 5
93442,Morro Bay,CA,35.4,-120.80495,11571.0,12146.023140288322,0.10859577419886243,5,Sales Rep 5
93444,Nipomo,CA,35.03553,-120.50293,21611.0,18299.313423099386,0.16362880682239977,5,Sales Rep 5
93445,Oceano,CA,35.03319,-120.62002,6857.0,8063.371548647039,0.072081862469236,5,Sales Rep 5
93446,Paso Robles,CA,35.65861,-120.71888,45554.0,47881.045059846154,0.4281982204860908,5,Sales Rep 5
93449,Pismo Beach,CA,35.15803,-120.6504,8014.0,7484.773438344756,0.06690706862452955,5,Sales Rep 5
93450,San Ardo,CA,36.05791,-120.82894,668.0,571.6134978156571,0.005078008227095523,5,Sales Rep 5
93451,San Miguel,CA,35.89398,-120.56733,5207.0,5819.395664212173,0.052012469936348914,5,Sales Rep 5
93452,San Simeon,CA,35.71078,-121.20396,217.0,227.422315214595,0.0019996739197199334,5,Sales Rep 5
93453,Santa Margarita,CA,35.31339,-120.1655,2344.0,2375.373119836999,0.02121024928209921,5,Sales Rep 5
93454,Santa Maria,CA,34.94834,-120.23425,41896.0,48497.009463801165,0.43370720634240373,5,Sales Rep 5
93455,Santa Maria,CA,34.84195,-120.45522,44611.0,49760.844075975016,0.445010533220515,5,Sales Rep 5
93458,Santa Maria,CA,34.95477,-120.49042,59148.0,50906.906314573105,0.45526054218589074,5,Sales Rep 5
93460,Santa Ynez,CA,34.66214,-119.90091,6039.0,5584.195826966927,0.049908918873216704,5,Sales Rep 5
93461,Shandon,CA,35.63519,-120.26951,1548.0,1392.2644753731172,0.012417644412733965,5,Sales Rep 5
93463,Solvang,CA,34.60688,-120.13495,8130.0,8923.313343446345,0.07977290298129086,5,Sales Rep 5
93465,Templeton,CA,35.54267,-120.73417,11039.0,8979.265818819307,0.08027332377423957,5,Sales Rep 5
93501,Mojave,CA,35.0411,-118.22922,6435.0,6614.896048858769,0.059127167375958856,2,Sales Rep 2
93505,California City,CA,35.15708,-117.90934,14353.0,15859.827806574454,0.1418108386543947,2,Sales Rep 2
93510,Acton,CA,34.45627,-118.2109,7786.0,8959.398899130792,0.0800956404878844,2,Sales Rep 2
93512,Benton,CA,37.87379,-118.53455,206.0,192.98753609419077,0.0016917004233270776,5,Sales Rep 5
93513,Big Pine,CA,37.18401,-118.17129,1632.0,1841.71676848989,0.016437399953751486,5,Sales Rep 5
93514,Bishop,CA,37.4947,-118.38514,14853.0,12539.685275598278,0.1121165606625992,5,Sales Rep 5
93516,Boron,CA,35.0081,-117.64268,2889.0,3289.360268328409,0.029384653909316442,2,Sales Rep 2
93517,Bridgeport,CA,38.27091,-119.27372,459.0,390.606918404152,0.0034591440857994734,3,Sales Rep 3
93518,Caliente,CA,35.37675,-118.47314,1205.0,1155.4924740500971,0.010300032423982277,2,Sales Rep 2
93519,Cantil,CA,35.3171,-117.95596,19.0,21.259444779924607,0.00015582007032699958,2,Sales Rep 2
93522,Darwin,CA,36.29836,-117.59681,61.0,52.45798522731008,0.00043484969762151157,5,Sales Rep 5
93523,Edwards,CA,34.99788,-117.88308,3502.0,3122.7353544418843,0.02789441472014202,2,Sales Rep 2
93526,Independence,CA,36.85941,-118.25378,825.0,898.3433475697119,0.008000174036634408,5,Sales Rep 5
93527,Inyokern,CA,35.80294,-117.98504,1831.0,1992.154759366345,0.01778286855334779,2,Sales Rep 2
93528,Johannesburg,CA,35.37194,-117.64193,86.0,90.85547857125422,0.0007782644248223832,2,Sales Rep 2
93529,June Lake,CA,37.7832,-119.1375,209.0,225.21408995744957,0.0019799242692027006,5,Sales Rep 5
93530,Keeler,CA,36.48458,-117.87201,28.0,28.478513765493076,0.00022038508200931205,5,Sales Rep 5
93531,Keene,CA,35.22937,-118.60781,515.0,463.87060613483226,0.004114390747616513,2,Sales Rep 2
93532,Lake Hughes,CA,34.68571,-118.55914,2930.0,2749.1557043865937,0.024553239491270775,2,Sales Rep 2
93534,Lancaster,CA,34.71759,-118.15079,41430.0,36153.43736283323,0.32331030080047624,2,Sales Rep 2
93535,Lancaster,CA,34.69908,-117.89613,79409.0,92382.86024997683,0.8262080224950186,2,Sales Rep 2
93536,Lancaster,CA,34.75267,-118.3889,73412.0,75860.78337494818,0.6784399254474894,2,Sales Rep 2
93541,Lee Vining,CA,37.99678,-119.01847,970.0,931.5303497042923,0.008296987820351338,5,Sales Rep 5
93543,Littlerock,CA,34.47916,-117.97357,12275.0,12088.448495892691,0.10808084525228495,2,Sales Rep 2
93544,Llano,CA,34.49063,-117.75505,1027.0,1210.7439959125338,0.010794184116069598,2,Sales Rep 2
93545,Lone Pine,CA,36.6046,-118.02721,1470.0,1266.1706250322552,0.011289901910674412,5,Sales Rep 5
93546,Mammoth Lakes,CA,37.60573,-118.85219,9000.0,9310.427395260469,0.08323512550994813,5,Sales Rep 5
93549,Olancha,CA,36.27728,-117.96016,203.0,203.47816072541863,0.0017855251676568542,5,Sales Rep 5
93550,Palmdale,CA,34.38305,-118.04926,80645.0,84240.29072665086,0.753383521517323,2,Sales Rep 2
93551,Palmdale,CA,34.59404,-118.22634,54360.0,43881.78783700036,0.39243016094409183,2,Sales Rep 2
93552,Palmdale,CA,34.58412,-118.02386,42639.0,48985.79654138787,0.438078759438466,2,Sales Rep 2
93553,Pearblossom,CA,34.44515,-117.89611,1319.0,1546.9856058383539,0.01380142002368305,2,Sales Rep 2
93555,Ridgecrest,CA,35.58596,-117.68446,33845.0,34726.77303943071,0.3105506777948832,2,Sales Rep 2
93560,Rosamond,CA,34.87116,-118.32594,22119.0,23858.88782933319,0.21335183720273695,2,Sales Rep 2
93561,Tehachapi,CA,35.10904,-118.52016,31175.0,36443.56728328088,0.325905128712571,2,Sales Rep 2
93562,Trona,CA,35.70667,-117.34263,1849.0,2002.2736939381896,0.017873369022334825,2,Sales Rep 2
93563,Valyermo,CA,34.38662,-117.83646,195.0,167.8980453473124,0.0014673081552363035,2,Sales Rep 2
93581,Tehachapi,CA,35.11288,-118.57035,3188.0,3285.2829168847197,0.029348187400391128,2,Sales Rep 2
93591,Palmdale,CA,34.59656,-117.80955,7051.0,7351.979116818206,0.0657193992813156,2,Sales Rep 2
93601,Ahwahnee,CA,37.39395,-119.73702,1360.0,1318.727085188498,0.011759949844937447,5,Sales Rep 5
93602,Auberry,CA,37.0644,-119.37484,3330.0,3644.9437218521307,0.03256487699302593,5,Sales Rep 5
93603,Badger,CA,36.55118,-118.99607,146.0,171.36703366251047,0.0014983336616477693,5,Sales Rep 5
93604,Bass Lake,CA,37.3717,-119.52215,710.0,830.8614576655245,0.00739663789939589,5,Sales Rep 5
93605,Big Creek,CA,37.17622,-119.24953,69.0,67.64316665075404,0.0005706610353386964,5,Sales Rep 5
93606,Biola,CA,36.79871,-120.01625,988.0,835.1516757162666,0.00743500821821672,5,Sales Rep 5
93608,Cantua Creek,CA,36.5055,-120.3418,683.0,815.4586155565098,0.0072588798750997646,5,Sales Rep 5
93609,Caruthers,CA,36.52616,-119.86388,4740.0,5382.550771901491,0.048105470899245696,5,Sales Rep 5
93610,Chowchilla,CA,37.09047,-120.29036,23520.0,19988.826504760338,0.17873926387343034,5,Sales Rep 5
93611,Clovis,CA,36.82552,-119.68115,46624.0,54472.53277406094,0.4871503488177173,5,Sales Rep 5
93612,Clovis,CA,36.81548,-119.71076,37755.0,43341.17485986226,0.3875950938108772,5,Sales Rep 5
93614,Coarsegold,CA,37.21282,-119.72659,11445.0,11531.240625523158,0.10309735877614729,5,Sales Rep 5
93615,Cutler,CA,36.50374,-119.28385,5764.0,5974.4446446535085,0.053399177731154275,5,Sales Rep 5
93616,Del Rey,CA,36.65468,-119.59437,2402.0,2304.9617978784213,0.020580513254654296,5,Sales Rep 5
93618,Dinuba,CA,36.52213,-119.38661,32267.0,26520.397519948194,0.23715551668144383,5,Sales Rep 5
93619,Clovis,CA,36.91656,-119.57372,55610.0,51944.12744317142,0.46453711156332245,5,Sales Rep 5
93620,Dos Palos,CA,37.0448,-120.6223,9927.0,11129.570473692986,0.09950495120985373,5,Sales Rep 5
93621,Dunlap,CA,36.8067,-119.13602,441.0,353.617088858012,0.0031283190470655885,5,Sales Rep 5
93622,Firebaugh,CA,36.79283,-120.62434,9084.0,8479.002590256941,0.07579913170585374,5,Sales Rep 5
93623,Fish Camp,CA,37.47478,-119.66071,4.0,3.837069909745509,0.0,5,Sales Rep 5
93624,Five Points,CA,36.37258,-120.12125,735.0,745.9943072637493,0.006637613630741709,5,Sales Rep 5
93625,Fowler,CA,36.62423,-119.67173,8778.0,10252.197040348485,0.09165800777616696,5,Sales Rep 5
93626,Friant,CA,37.03278,-119.68601,3304.0,3100.9308661540545,0.027699402448636525,5,Sales Rep 5
93627,Helm,CA,36.51568,-120.10635,451.0,423.3903576220795,0.0037523485336754055,5,Sales Rep 5
93628,Hume,CA,36.78149,-118.83839,351.0,384.34517523460863,0.003403141085730986,5,Sales Rep 5
93630,Kerman,CA,36.71831,-120.12912,21284.0,20877.202661559462,0.18668461209723686,5,Sales Rep 5
93631,Kingsburg,CA,36.47653,-119.52131,17583.0,15646.09064070148,0.13989924276313503,5,Sales Rep 5
93633,Kings Canyon National Pk,CA,36.72912,-118.95627,31.0,30.410250000045398,0.00023766190438077685,5,Sales Rep 5
93634,Lakeshore,CA,37.20583,-118.93652,31.0,26.54662705270952,0.00020310691380935096,5,Sales Rep 5
93635,Los Banos,CA,37.016,-120.88294,50149.0,43657.45239452024,0.390423777504144,1,Sales Rep 1
93636,Madera,CA,36.98171,-119.87706,15294.0,15284.014686511042,0.13666095285914276,5,Sales Rep 5
93637,Madera,CA,36.91099,-120.1922,43785.0,42365.06032262265,0.378865041968162,5,Sales Rep 5
93638,Madera,CA,37.0424,-120.03816,50571.0,58962.66882516595,0.5273086693953865,5,Sales Rep 5
93640,Mendota,CA,36.67215,-120.43778,14657.0,13850.242951740996,0.12383776347138989,5,Sales Rep 5
93641,Miramonte,CA,36.70481,-119.02167,466.0,481.0216684918273,0.004267784286819028,5,Sales Rep 5
93643,North Fork,CA,37.27155,-119.45004,3041.0,3201.8862798253167,0.02860231492614687,5,Sales Rep 5
93644,Oakhurst,CA,37.41245,-119.59431,7614.0,6131.080476985429,0.05480007781461329,5,Sales Rep 5
93645,O'Neals,CA,37.1641,-119.61824,905.0,964.2005286700492,0.008589179305264988,5,Sales Rep 5
93646,Orange Cove,CA,36.63218,-119.28938,10328.0,8997.902186332318,0.08044000140103587,5,Sales Rep 5
93647,Orosi,CA,36.58449,-119.17773,11741.0,13906.37063896355,0.12433975130229576,5,Sales Rep 5
93648,Parlier,CA,36.6206,-119.52062,15184.0,13050.117943281308,0.1166817048962768,5,Sales Rep 5
93650,Fresno,CA,36.84026,-119.80038,3333.0,3219.176881752868,0.028756956462012272,5,Sales Rep 5
93651,Prather,CA,37.00296,-119.521,1489.0,1242.0342623076403,0.011074034110491508,5,Sales Rep 5
93652,Raisin City,CA,36.59502,-119.90458,216.0,258.92993535948983,0.0022814678555866936,5,Sales Rep 5
93653,Raymond,CA,37.24769,-119.91882,1260.0,1261.106285206946,0.011244608097768906,5,Sales Rep 5
93654,Reedley,CA,36.65747,-119.402,31876.0,33092.19712483748,0.29593156094860923,5,Sales Rep 5
93656,Riverdale,CA,36.45173,-119.93615,7172.0,5930.028998331921,0.05300193859555888,5,Sales Rep 5
93657,Sanger,CA,36.78853,-119.4378,36205.0,39824.92753232089,0.35614691812029253,5,Sales Rep 5
93660,San Joaquin,CA,36.60932,-120.16514,4086.0,3611.869701355425,0.032269073680435384,5,Sales Rep 5
93662,Selma,CA,36.53963,-119.64287,29419.0,34103.14365642254,0.3049731388518632,5,Sales Rep 5
93664,Shaver Lake,CA,37.05671,-119.17981,345.0,304.309270386517,0.002687325910415195,5,Sales Rep 5
93665,South Dos Palos,CA,36.96334,-120.65034,114.0,99.8953600622632,0.0008591141930183237,5,Sales Rep 5
93666,Sultana,CA,36.54623,-119.33629,633.0,515.6543758991377,0.0045775279896168785,5,Sales Rep 5
93667,Tollhouse,CA,36.96585,-119.31511,2218.0,2193.2177937015913,0.019581111122671864,5,Sales Rep 5
93668,Tranquillity,CA,36.65663,-120.28997,741.0,760.2189118990395,0.0067648338812047225,5,Sales Rep 5
93673,Traver,CA,36.45229,-119.48232,348.0,287.5466426084267,0.002537406404107356,5,Sales Rep 5
93675,Squaw Valley,CA,36.73251,-119.19285,3374.0,3745.8520714915862,0.033467368545099845,5,Sales Rep 5
93701,Fresno,CA,36.74955,-119.78772,9808.0,9624.742756483462,0.08604626016039431,5,Sales Rep 5
93702,Fresno,CA,36.73942,-119.75422,43875.0,44303.049226699026,0.3961977861879528,5,Sales Rep 5
93703,Fresno,CA,36.76884,-119.76249,33420.0,32628.116401070234,0.29178097346821974,5,Sales Rep 5
93704,Fresno,CA,36.80012,-119.80202,28932.0,27783.550750897975,0.248452749506876,5,Sales Rep 5
93705,Fresno,CA,36.78667,-119.82851,38888.0,39815.71728156559,0.3560645446246517,5,Sales Rep 5
93706,Fresno,CA,36.65344,-119.90216,40638.0,35033.86124565292,0.31329717511494953,5,Sales Rep 5
93710,Fresno,CA,36.82335,-119.76251,31669.0,27639.792785861897,0.24716702489189657,5,Sales Rep 5
93711,Fresno,CA,36.83508,-119.83309,39245.0,44924.3106786702,0.4017541471237571,5,Sales Rep 5
93720,Fresno,CA,36.8606,-119.76228,50089.0,59027.19095312461,0.527885734381709,5,Sales Rep 5
93721,Fresno,CA,36.73282,-119.78383,7225.0,6858.863924048486,0.06130913692677243,5,Sales Rep 5
93722,Fresno,CA,36.80003,-119.87791,86110.0,78213.52952175657,0.6994821239301291,5,Sales Rep 5
93723,Fresno,CA,36.78693,-119.95271,14726.0,15574.214909495098,0.1392564095343223,5,Sales Rep 5
93725,Fresno,CA,36.62667,-119.73501,24575.0,23677.856901894287,0.21173275530058053,5,Sales Rep 5
93726,Fresno,CA,36.79374,-119.76161,44527.0,36073.75130339527,0.322597614529045,5,Sales Rep 5
93727,Fresno,CA,36.75119,-119.69736,84107.0,72539.01060267127,0.6487310671062283,5,Sales Rep 5
93728,Fresno,CA,36.75729,-119.81816,18313.0,19895.039770752956,0.17790046574185162,5,Sales Rep 5
93730,Fresno,CA,36.90354,-119.75512,14263.0,15169.692873385795,0.1356384956399736,5,Sales Rep 5
93737,Fresno,CA,36.75358,-119.6456,7279.0,5902.092691773143,0.052752085330140044,5,Sales Rep 5
93901,Salinas,CA,36.64794,-121.63044,29724.0,26418.360216517995,0.23624292813281347,1,Sales Rep 1
93905,Salinas,CA,36.6849,-121.60562,63898.0,57024.48694095384,0.5099741992238499,1,Sales Rep 1
93906,Salinas,CA,36.72258,-121.63218,64199.0,68613.1368985179,0.6136193259553039,1,Sales Rep 1
93907,Salinas,CA,36.76643,-121.66816,25146.0,20315.056472948498,0.18165695890436795,1,Sales Rep 1
93908,Salinas,CA,36.62153,-121.60048,12450.0,10478.460738283178,0.09368163690751904,1,Sales Rep 1
93920,Big Sur,CA,36.03164,-121.52592,1464.0,1639.6308595945395,0.01463000912610564,1,Sales Rep 1
93921,Carmel By The Sea,CA,36.55359,-121.92259,2322.0,2023.4322821160652,0.018062604572738446,1,Sales Rep 1
93923,Carmel,CA,36.40394,-121.79867,12565.0,13332.701938063521,0.11920904449655233,1,Sales Rep 1
93924,Carmel Valley,CA,36.39489,-121.63406,6316.0,5654.544978036451,0.05053809886439349,1,Sales Rep 1
93925,Chualar,CA,36.60209,-121.42526,1241.0,1042.162707365739,0.009286447746434948,1,Sales Rep 1
93926,Gonzales,CA,36.52567,-121.3991,8724.0,7827.773677711695,0.06997475152187183,1,Sales Rep 1
93927,Greenfield,CA,36.26978,-121.38018,21574.0,23492.074715141596,0.2100711796760738,1,Sales Rep 1
93928,Jolon,CA,36.06484,-121.38102,1175.0,1342.1773400099544,0.011969681318556453,5,Sales Rep 5
93930,King City,CA,36.19924,-121.07282,17243.0,19520.592449891457,0.174551530346697,5,Sales Rep 5
93932,Lockwood,CA,36.00143,-121.05757,482.0,462.1769845104381,0.00409924354509178,5,Sales Rep 5
93933,Marina,CA,36.67566,-121.78237,28122.0,30012.75608425588,0.2683900390213898,1,Sales Rep 1
93940,Monterey,CA,36.45294,-121.8498,30605.0,26993.41774448048,0.24138605615737216,1,Sales Rep 1
93944,Monterey,CA,36.60058,-121.91858,2665.0,2444.4954804582403,0.021828457257385376,1,Sales Rep 1
93950,Pacific Grove,CA,36.61899,-121.92575,14951.0,17321.246729083705,0.15488129552261262,1,Sales Rep 1
93953,Pebble Beach,CA,36.58566,-121.94329,3613.0,2909.190379857716,0.02598453772543697,1,Sales Rep 1
93954,San Lucas,CA,36.16434,-120.92441,191.0,159.33285175728136,0.001390703841673552,5,Sales Rep 5
93955,Seaside,CA,36.62153,-121.79562,32266.0,28495.86316341669,0.25482344070371393,1,Sales Rep 1
93960,Soledad,CA,36.40489,-121.32121,27471.0,22268.346469047083,0.1991265511286786,1,Sales Rep 1
93962,Spreckels,CA,36.62472,-121.64649,174.0,151.8279062822499,0.0013235820433863774,1,Sales Rep 1
94002,Belmont,CA,37.51366,-122.29853,27534.0,28448.586535895804,0.2544006138801598,1,Sales Rep 1
94005,Brisbane,CA,37.6882,-122.40873,4692.0,4544.529596552,0.04061048129814488,1,Sales Rep 1
94010,Burlingame,CA,37.57306,-122.37828,43025.0,49782.88014763474,0.4452076166985905,1,Sales Rep 1
94014,Daly City,CA,37.6907,-122.44769,45315.0,51068.98200007098,0.45671009455178563,1,Sales Rep 1
94015,Daly City,CA,37.68121,-122.48074,64091.0,60035.766355067426,0.5369061056704595,1,Sales Rep 1
94018,El Granada,CA,37.50603,-122.47321,3834.0,3465.0517775102303,0.0309559817862884,1,Sales Rep 1
94019,Half Moon Bay,CA,37.44826,-122.4023,14419.0,13725.113933345528,0.1227186501133308,1,Sales Rep 1
94020,La Honda,CA,37.28473,-122.21969,1694.0,1755.1838530480336,0.01566347762282808,1,Sales Rep 1
94021,Loma Mar,CA,37.25028,-122.24958,321.0,291.21937148165733,0.002570254099991707,1,Sales Rep 1
94022,Los Altos,CA,37.35534,-122.14494,20027.0,21021.532070997844,0.18797544752561676,1,Sales Rep 1
94024,Los Altos,CA,37.35037,-122.09863,23051.0,22215.739197864114,0.1986560487570718,1,Sales Rep 1
94025,Menlo Park,CA,37.45087,-122.1829,40721.0,41568.765300589395,0.3717432375494865,1,Sales Rep 1
94027,Atherton,CA,37.45399,-122.20313,7002.0,6823.103182802195,0.06098930445516832,1,Sales Rep 1
94028,Portola Valley,CA,37.37492,-122.21136,6531.0,5994.062350227306,0.05357463212729379,1,Sales Rep 1
94030,Millbrae,CA,37.59969,-122.40343,22689.0,26758.982832665748,0.239289346339206,1,Sales Rep 1
94037,Montara,CA,37.55327,-122.49584,2917.0,3224.575240625609,0.028805237632947275,1,Sales Rep 1
94038,Moss Beach,CA,37.52946,-122.4849,2683.0,2296.769460232557,0.020507243643729665,1,Sales Rep 1
94040,Mountain View,CA,37.38034,-122.08531,35632.0,40883.70036687777,0.3656162389660604,1,Sales Rep 1
94041,Mountain View,CA,37.38822,-122.07529,16050.0,15969.308292761878,0.14278999661559538,1,Sales Rep 1
94043,Mountain View,CA,37.41188,-122.06892,33176.0,38411.86587177535,0.3435089529196086,1,Sales Rep 1
94044,Pacifica,CA,37.60544,-122.47993,37274.0,41744.72192407209,0.3733169365227823,1,Sales Rep 1
94060,Pescadero,CA,37.22297,-122.33572,1465.0,1421.175113618971,0.01267621178476188,1,Sales Rep 1
94061,Redwood City,CA,37.46136,-122.23731,37048.0,29971.377173857487,0.2680199594670021,1,Sales Rep 1
94062,Redwood City,CA,37.42562,-122.29653,25759.0,23375.54404015873,0.20902896711283922,1,Sales Rep 1
94063,Redwood City,CA,37.49367,-122.20823,34433.0,35006.43636536705,0.31305189588024723,1,Sales Rep 1
94065,Redwood City,CA,37.53504,-122.24683,11673.0,12296.236504012248,0.10993923380605872,1,Sales Rep 1
94066,San Bruno,CA,37.62539,-122.43229,42728.0,38590.010009275946,0.345102216308815,1,Sales Rep 1
94070,San Carlos,CA,37.49739,-122.27021,30447.0,26054.789754918114,0.23299127183925727,1,Sales Rep 1
94074,San Gregorio,CA,37.32817,-122.34164,126.0,142.88048393468466,0.001243559199782585,1,Sales Rep 1
94080,South San Francisco,CA,37.65541,-122.42083,64761.0,77309.14784981709,0.691393627569896,1,Sales Rep 1
94085,Sunnyvale,CA,37.38862,-122.01793,24024.0,24270.872375855888,0.2170364933699443,1,Sales Rep 1
94086,Sunnyvale,CA,37.37164,-122.02316,49746.0,43212.94310152389,0.386448230553065,1,Sales Rep 1
94087,Sunnyvale,CA,37.35164,-122.03669,57767.0,52505.75093241776,0.4695600899025987,1,Sales Rep 1
94089,Sunnyvale,CA,37.41192,-122.01441,22699.0,18326.17998678038,0.16386909265446406,1,Sales Rep 1
94102,San Francisco,CA,37.77956,-122.41931,35976.0,41937.92554592821,0.37504488705589706,1,Sales Rep 1
94103,San Francisco,CA,37.77299,-122.41136,34964.0,29618.019544868363,0.26485964343603946,1,Sales Rep 1
94104,San Francisco,CA,37.79144,-122.40211,498.0,513.2420819224393,0.0045559532146565536,1,Sales Rep 1
94105,San Francisco,CA,37.79239,-122.39707,13861.0,12608.271765578145,0.11272997598466517,1,Sales Rep 1
94107,San Francisco,CA,37.76473,-122.39508,31823.0,32512.64262962404,0.2907482135074369,1,Sales Rep 1
94108,San Francisco,CA,37.79189,-122.40854,11305.0,11989.722996127128,0.10719787640153033,1,Sales Rep 1
94109,San Francisco,CA,37.79334,-122.42138,54553.0,61748.36184705558,0.5522230043132536,1,Sales Rep 1
94110,San Francisco,CA,37.74975,-122.41528,66865.0,59012.943334509095,0.5277583083016708,1,Sales Rep 1
94111,San Francisco,CA,37.79847,-122.3998,4579.0,3683.339959770873,0.03290828049211097,1,Sales Rep 1
94112,San Francisco,CA,37.7206,-122.44311,79277.0,67762.35283798593,0.606010189248454,1,Sales Rep 1
94114,San Francisco,CA,37.75814,-122.43547,33020.0,38303.44622152977,0.34253928273101614,1,Sales Rep 1
94115,San Francisco,CA,37.78608,-122.43742,32629.0,37508.863736314925,0.33543279468622605,1,Sales Rep 1
94116,San Francisco,CA,37.74457,-122.48611,43791.0,45497.32686285599,0.4068790180316359,1,Sales Rep 1
94117,San Francisco,CA,37.77002,-122.44425,36198.0,37653.40372559095,0.3367255134723775,1,Sales Rep 1
94118,San Francisco,CA,37.7801,-122.46185,39130.0,41713.15402999799,0.3730346035164411,1,Sales Rep 1
94121,San Francisco,CA,37.77849,-122.49548,41995.0,36541.88673831671,0.32678446603095335,1,Sales Rep 1
94122,San Francisco,CA,37.76113,-122.48433,55819.0,65071.82416383413,0.581946973392576,1,Sales Rep 1
94123,San Francisco,CA,37.80112,-122.43645,24054.0,23272.442482301572,0.20810686021777847,1,Sales Rep 1
94124,San Francisco,CA,37.73204,-122.3858,34475.0,32863.480304560566,0.2938859918866372,1,Sales Rep 1
94127,San Francisco,CA,37.73642,-122.45961,20288.0,20441.520961911283,0.1827880162780546,1,Sales Rep 1
94129,San Francisco,CA,37.79743,-122.46662,3836.0,3140.8645794196445,0.028056556628582058,1,Sales Rep 1
94130,San Francisco,CA,37.81975,-122.36898,2429.0,2104.760921083407,0.01878998154275081,1,Sales Rep 1
94131,San Francisco,CA,37.74569,-122.44243,28504.0,31217.964081046903,0.2791690284655946,1,Sales Rep 1
94132,San Francisco,CA,37.72219,-122.48475,26859.0,22376.755768720388,0.20009612874510957,1,Sales Rep 1
94133,San Francisco,CA,37.80193,-122.41092,23804.0,24786.17312549516,0.2216451761497978,1,Sales Rep 1
94134,San Francisco,CA,37.71887,-122.41124,38633.0,34697.828861727394,0.31029181045682547,1,Sales Rep 1
94158,San Francisco,CA,37.77116,-122.39153,11314.0,10812.99623090837,0.09667361385533219,1,Sales Rep 1
94301,Palo Alto,CA,37.44424,-122.14992,17508.0,16028.179977352565,0.1433165258690149,1,Sales Rep 1
94303,Palo Alto,CA,37.45064,-122.11928,46879.0,44172.63251006414,0.3950313813717732,1,Sales Rep 1
94304,Palo Alto,CA,37.39744,-122.16699,5000.0,5438.091810368491,0.04860221193394675,1,Sales Rep 1
94305,Stanford,CA,37.41623,-122.17069,18509.0,17006.970333787736,0.15207050937078012,1,Sales Rep 1
94306,Palo Alto,CA,37.41627,-122.13088,27183.0,27905.03093487622,0.2495392288733157,1,Sales Rep 1
94401,San Mateo,CA,37.57445,-122.31942,35295.0,34956.87957824689,0.3126086760487499,1,Sales Rep 1
94402,San Mateo,CA,37.54035,-122.33388,25475.0,27142.809175045386,0.24272216466096763,1,Sales Rep 1
94403,San Mateo,CA,37.53844,-122.30454,43276.0,50837.69751960729,0.45464156116985954,1,Sales Rep 1
94404,San Mateo,CA,37.5562,-122.26905,35881.0,39218.967768000395,0.35072741051611583,1,Sales Rep 1
94501,Alameda,CA,37.77525,-122.27493,63808.0,56532.366270847604,0.5055728315574604,1,Sales Rep 1
94502,Alameda,CA,37.73686,-122.24114,13430.0,10911.515801549222,0.09755474094278335,1,Sales Rep 1
94503,American Canyon,CA,38.19454,-122.23042,21841.0,19764.04359662099,0.17672887844575066,1,Sales Rep 1
94505,Discovery Bay,CA,37.86638,-121.5868,14970.0,15539.326649033126,0.1389443802478858,1,Sales Rep 1
94506,Danville,CA,37.80862,-121.90498,27055.0,22200.53015352656,0.19852002399719018,1,Sales Rep 1
94507,Alamo,CA,37.85429,-122.00664,14586.0,14564.799232670894,0.13022852309955482,1,Sales Rep 1
94508,Angwin,CA,38.57909,-122.44451,3495.0,3630.3863027858115,0.03243468015823184,1,Sales Rep 1
94509,Antioch,CA,37.99214,-121.8142,70090.0,65442.86172294431,0.5852654129844979,1,Sales Rep 1
94510,Benicia,CA,38.09756,-122.13189,26749.0,29647.652215198796,0.2651246684288588,1,Sales Rep 1
94511,Bethel Island,CA,38.02883,-121.64039,1864.0,1570.6796575365402,0.014013331937498104,1,Sales Rep 1
94512,Birds Landing,CA,38.1263,-121.83793,130.0,107.90716465026206,0.0009307691748247925,1,Sales Rep 1
94513,Brentwood,CA,37.92541,-121.68452,69755.0,76121.92267559294,0.6807754706584502,1,Sales Rep 1
94514,Byron,CA,37.83071,-121.63392,1953.0,1949.4778162202822,0.017401179815049364,1,Sales Rep 1
94515,Calistoga,CA,38.62449,-122.62503,6946.0,7469.457218234821,0.06677008531929952,1,Sales Rep 1
94516,Canyon,CA,37.82748,-122.16629,214.0,208.42122018448066,0.0018297342883009026,1,Sales Rep 1
94517,Clayton,CA,37.8926,-121.88252,12316.0,11066.674976549137,0.09894243428198181,1,Sales Rep 1
94518,Concord,CA,37.95052,-122.02209,27345.0,30835.341150720396,0.2757469730709396,1,Sales Rep 1
94519,Concord,CA,37.98881,-122.01275,19058.0,21340.507128556324,0.1908282569888315,1,Sales Rep 1
94520,Concord,CA,37.99344,-122.03532,37381.0,40292.17951080373,0.36032586827434104,1,Sales Rep 1
94521,Concord,CA,37.95293,-121.96971,41909.0,38089.332222468205,0.3406243165659341,1,Sales Rep 1
94523,Pleasant Hill,CA,37.95403,-122.07608,34592.0,35840.50369133418,0.3205115235348045,1,Sales Rep 1
